name,RectCoverage,AvgRectArea,RectStDev,AspectRatio,AvgLineBends,AvgLineLength,LongestLine,ShortestLine,LineLengthStDev,AvgLineAngle,OrthLinesRatio,LineCrossings,AvgCrossingAngle,AvgShortestDistance,RectDistribution,RectOrth,RectOrth2,rectangles,lines,Quality
diagrama-classes-grande.png,0.264694,16749,0.62198,2.285,0,486.601135,852.00061,144.003479,0.553114,0.130725,1,0,90,156.987808,0.340947,0.000025,0.615385,13,5,3
design-pattern-abstract-factory.png,0.108177,3171.5,0.645569,2.227758,3,240,254,226,0.058333,0,1,0,90,128.272751,0.333333,0.000056,0.166667,6,2,3
design-semester2.png,0.345068,27666.90039,0.540054,1.163855,0.444444,119.44767,298.008453,56,0.655345,0.25568,1,0,90,221.274155,0.269065,0.000019,0.8,10,9,4.5
Design10.jpeg,0.190717,16999.53516,2.231078,1.032154,3.428571,485.578644,1224.12561,105,0.602123,1.545142,0.846774,0.006452,82.043144,151.427048,0.390875,0.000017,0.607143,28,28,2.5
Diagramadeclase_1..png,0.479405,62297.28516,0.486212,1.38642,0.5,81.505432,100,64.021729,0.178666,0.414926,0.833333,0,90,249.759338,0.53573,0.000018,0,7,4,3.5
Diagrama de clases_1..jpg,0.250136,8589.154297,0.775167,1.722986,0.333333,159.792938,292.001709,58.077534,0.466313,5.334023,0.625,0,90,114.450989,0.563114,0.000049,0.615385,13,6,3.5
DiagrammaClassiComponenti.png,0.14806,6827.214355,0.202623,0.981504,1.076923,441.67627,1338.001099,72,0.899945,4.493395,0.814815,0.044974,81.529121,175.505829,0.384292,0.000031,0.357143,14,13,2
design_2..jpeg,0.228771,19850.5,1.564856,2.325607,1.75,347.148224,800,90,0.564061,0.959819,0.954545,0,90,143.908615,0.272994,0.000014,0.318182,22,8,2.5
design_34..png,0.322413,29561.21484,0.64893,1.932515,2.666667,470.834381,869.002258,74,0.599878,0.032317,1,0.003953,90,190.945236,0.599597,0.000015,0.214286,14,6,2.5
Diagram klas1.png,0.10687,7105.5,0.211209,2.432099,3.2,373.645844,523.006653,158.114548,0.347779,1.24748,0.904762,0,90,295.626892,0.22212,0.000784,0.333333,6,5,2.5
diagram0.png,0.141891,18712.875,0.351775,2.092958,3.2,956.823059,1699,60,0.531636,2.159958,0.928571,0.060908,84.208199,194.14299,0.381783,0.000011,0.25,8,10,3
Diagram1.jpeg,0.276332,23327.72266,1.426459,0.839201,0.2,255.803726,553,105,0.542664,0.355581,0.75,0.012821,2.393127,180.895599,0.520334,0.000015,0.666667,36,10,2.5
DiagramaClasesProyecto.jpeg,0.317936,60811,0.62964,1.612987,4,506.001099,793,236,0.450022,0.025129,1,0,90,367.886414,0.213294,0.00001,0,5,3,3
diagram_191..png,0.096863,84174,0.111555,1.065779,4,925.678955,925.678955,925.678955,0,35.663254,0,0,90,563.727783,0.427796,0.5,0,2,1,1
DiagramaTaller 0.2.jpeg,0.238999,11016.14258,0.568042,1.25523,2.545455,305.850311,636.924988,52,0.60149,1.214286,0.846154,0.008974,90,164.640656,0.229553,0.000029,0.285714,14,11,3
FactoryMethodUML.png,0.205487,4422,0.075287,1.915612,1,190.756424,258.001953,112,0.310924,0.367799,0.875,0,90,139.671921,0.237758,0.001026,0.8,5,4,4
diagram_121..png,0.493221,44319.83203,0.580194,1.051676,1.333333,549.112244,1189,101,0.845753,3.270365,0.857143,0,90,136.941483,0.681005,0.000066,0.666667,6,3,3.5
diagrammeclasse.png,0.328701,39531,0.808638,1.602335,1.166667,424.22467,1124.029053,46.389652,0.97735,4.941687,0.730769,0.054131,87.612923,226.669495,0.459038,0.000011,0.363636,22,12,3.5
DiagramaTaller 0.3.jpeg,0.378268,24340.4668,1.038534,1.496887,3.166667,258.584442,469,139,0.385816,1.126044,0.84,0.002353,63.507832,190.5168,0.431622,0.000021,0.266667,15,12,2.5
Diagrama_Clases.png,0.266636,11932.35742,0.492124,1.350955,2.153846,399.467834,715.004028,141.00354,0.482357,0.17054,0.951219,0.012776,89.413528,145.343613,0.232244,0.000031,0,14,14,2
DiagramKlas.png,0.152441,73248.05469,1.074242,0.961,1.111111,364.036438,1176.531006,32,0.892917,6.339973,0.631579,0.005263,0.012741,354.717102,0.826535,0.000003,0.111111,18,9,2
diagram_177..png,0.298823,8141.17627,0.39974,1.330508,0,259.792053,442.001129,126.301224,0.427637,13.948915,0.5,0,90,105.99984,0.248806,0.000054,0.823529,17,8,3.5
Diagrammedeclasses_2..png,0.250758,29757.59961,0.923861,1.22561,1.333333,379.166992,608,112,0.479906,0.015561,1,0,90,206.762527,0.600858,0.000019,0.2,10,6,4
diagrammeJobShop.png,0.196274,17622.57227,0.619843,1.757525,0,164.429825,296.556915,78.006409,0.528019,19.494749,0.25,0,90,195.571487,0.436842,0.000039,0.285714,7,4,2.5
diagramm_4..png,0.403994,33968.91016,0.480748,1.735616,0.727273,361.26651,841,61,0.699092,9.462588,0.526316,0.015789,57.157715,202.543259,0.250302,0.000018,0.545455,11,11,2
diagramme_developpement_branche_tandem1.jpg,0.249344,19568.46094,0.278709,1.551171,3.428571,987.428589,1531,78,0.470872,0,1,0.048387,90,151.561874,0.157668,0.000019,0.615385,13,7,3
diagramme_de_classes.png,0.296373,14489.25,0.91871,1.471879,0,230.409134,374.001343,31,0.57584,2.1887,0.909091,0.090909,89.948936,105.3181,0.614517,0.000031,0.25,16,11,3
diagram_72..png,0.316717,22332.28516,0.685492,1.42275,0,145.853867,306.001648,74.094536,0.609685,14.42278,0.4,0.066667,79.808502,194.114532,0.530287,0.000022,0,7,5,3.5
diagram_8..png,0.43863,34929,0.581303,0.835979,0,104.973953,201.039795,38.910152,0.635526,24.304003,0,0,90,228.446518,0.674568,0.000027,0.333333,6,4,4
diagram_classes.png,0.397319,26617.41602,0.684208,1.384514,2.666667,501.342773,1472,75,0.669878,0.294178,0.981818,0.027922,89.990616,178.77977,0.284769,0.000025,0.25,12,15,2
diagram_full.png,0.378456,23654.40039,0.911827,2.365759,1.25,371.251678,799.00061,51,0.563706,0.085318,1,0.005848,90,148.843643,0.585647,0.00003,0,10,8,2.5
Diagram_General.png,0.351927,5005.888672,0.367469,1.5,0,100.615387,102,99,0.013242,0,1,0,90,56.481701,0.191657,0.000096,1.481481,27,13,3
diagram_mpr.png,0.454915,28104.45508,0.571262,0.646829,2,557.015137,894.003418,139.003601,0.488962,0.577412,0.944444,0.040936,89.925865,188.683289,0.20322,0.000023,0.363636,11,6,2.5
domainClassDiagram.jpeg,0.138914,12382.40039,0.640699,1.295276,2,490.735107,924.062927,89.005615,0.551127,2.227514,0.895833,0.006803,85.645714,191.647125,0.489756,0.000014,0.733333,15,16,2.5
EarlyUml.png,0.561161,28019.16602,0.588247,1.642384,0.4,270.310486,557,97.948967,0.484504,8.839709,0.619048,0.034632,66.658234,166.155991,0.223027,0.000034,0.166667,12,15,2.5
Element diagram.png,0.16498,6581.25,0.623681,1.474164,1.333333,309.456573,545,65,0.633564,9.505428,0.571429,0,90,148.771011,0.12869,0.000063,0.25,4,3,3.5
ElementID diagram.png,0.187703,7756.799805,0.525452,1.667614,4,440.646088,557.559143,312.717865,0.22819,11.492004,0.533333,0.103226,56.659565,171.082153,0.567415,0.000044,0,5,6,3.5
ElementView diagram.png,0.202616,6321.666504,0.614406,1.729483,0,225.506897,401.001251,126,0.465779,0.286991,0.75,0.1,1.147949,83.843178,1.018058,0.000419,0.833333,6,4,3
encoding-classdiagram.png,0.648564,57917.66797,1.076054,1.937888,0,175.667374,236.002121,82,0.382222,0.080926,1,0,90,91.75544,0.534285,0.000019,0.444444,9,3,2.5
event_manager_class_diagram.png,0.613109,57736.5,0.898514,0.981735,2.5,625.739807,1266.001953,45,0.527555,0.823199,0.732143,0.078947,88.31163,190.757904,0.52953,0.000024,0.375,8,16,1.5
Field diagram.png,0.157673,5905.75,0.738111,1.039106,0,122.212875,234,43.011627,0.665266,4.088678,0.333333,0,90,96.094292,0.467313,0.000067,0.875,8,3,3.5
Field behaviour class diagram.png,0.154055,7191.75,0.313344,1.306878,4,585,585,585,0,0,1,0,90,181.624939,0.509606,0.000055,0.5,4,1,3.5
FrameworkConnectorClassDiagram.png,0.323603,15248.33301,0.76925,2.141573,0,193.460419,791,46,1.1767,0.462691,0.888889,0,90,126.682762,0.399042,0.000048,0.111111,9,9,3
gestureRecognitionClassDiagram.png,0.441483,56224.39844,0.718437,0.853009,1.5,412.5,473,350,0.14552,0,1,0,90,270.810516,0.422569,0.000021,0.2,5,4,3
GithubUMLDiagram.jpg,0.260037,5181.6875,0.796072,0.75,0.666667,413.504517,1300,74.027023,1.03246,0.154816,0.9,0.072727,90,81.602066,0.292316,0.000073,1,16,6,4
gribload_class-diagram.png,0.184217,13242.5293,0.629686,1.434453,3.773585,1525.404053,2276.001221,106,0.317871,0.18861,0.976285,0.09897,82.916344,175.868637,0.484267,0.000018,0.647059,17,53,3
GUI_Klassendiagramm.png,0.25639,15422.18164,0.958878,2.689516,0,112.75631,245.153015,54,0.512259,7.497118,0.75,0,90,147.673126,0.575349,0.000026,0.454545,11,8,3.5
ItemsDiagram.png,0.463577,74138.5,1.009242,1.15115,0,234.17366,306.001648,153.375351,0.231366,15.306873,0.25,0.1,14.791092,273.852875,0.295517,0.000013,0,6,4,2.5
JobClassDiagram.png,0.46678,59520,0.707311,0.796537,0,115.412308,115.412308,115.412308,0,8.972626,0,0,90,217.932144,0.858866,0.003378,0.333333,3,1,3.5
Klassendiagramm.jpg,0.42644,35413.44531,1.118061,1.364865,0.5,234.252655,325.46582,167,0.255366,10.450767,0.5,0,90,191.492554,0.588022,0.00002,0.444444,9,4,3.5
Klassendiagramm_1..png,0.51616,64483.73828,1.090991,0.597592,0.181818,331.106873,1120,77.129761,0.900295,7.525291,0.461538,0.010989,82.271362,230.338593,0.834036,0.000013,0.210526,19,11,2
Klassendiagramm_6..png,0.250148,12270.625,0.547549,1.614604,0,209.835861,364.001373,114.004387,0.423335,0.289251,1,0.047619,89.506104,165.962006,0.283672,0.000041,0.125,8,6,3.5
LIBORModelCalibrationClassDiagram.svg.png,0.14941,92527.71094,0.211052,2.076125,0,222.575836,263.685425,181.466248,0.184699,40.989983,0,0,90,402.61084,0.590638,0.000003,0.285714,7,2,3
LIBORModelCalibrationDiagram.png,0.085505,63872.60156,0.084014,2.409639,0,283.97464,367.92392,226,0.214039,9.644531,0.666667,0,90,393.816833,1.018599,0.000008,0.4,5,3,2.5
LO21_Diagramme_de_Classe_Donnee.png,0.415121,31952.40039,0.563908,1.128425,0.5,314.261261,564.000916,96.042534,0.530668,0.453069,0.833333,0,90,205.018509,0.521624,0.000063,0.2,5,4,3.5
SN_ClassDiagram_1..png,0.285802,28311.57227,0.677856,2.326007,2,765.668457,902.002625,625.001343,0.147749,0.067553,1,0.088889,89.849213,194.201172,0.292192,0.00002,0,7,3,4.5
MasterClassDiagram.png,0.411802,65201.73438,0.539457,0.58727,2.769231,475.23468,1191.000244,53.15073,0.795108,17.158918,0.408163,0.017143,47.997288,303.337555,0.413702,0.000009,0.066667,15,13,1.5
METSClassDiagram.png,0.056139,3183.100098,0.513108,1.157143,5,444.723297,862,154,0.553873,2.095588,0.861111,0.004505,75.323944,153.065475,0.282258,0.000029,0.4,10,6,3
NSP-Class-diagram.png,0.163287,26229.36328,0.453134,1.585399,3,722.758301,1223.005371,349,0.396523,0.144915,0.984375,0.002404,36.106083,226.801117,0.60904,0.000009,0.272727,22,16,3
ModelClassDiagram.png,0.407164,67477.28906,1.145384,1.101999,2.666667,721.167664,1076.100586,281.00177,0.307018,1.76088,0.848485,0.062389,87.284393,230.885086,0.322031,0.000009,0.285714,14,9,3.5
uml_20..png,0.282733,50126.53516,1.082584,1.238135,3.707317,1387.799316,4279.000488,44,0.786201,0.457014,0.958549,0.020725,85.999229,254.052383,0.476652,0.000007,0.121951,41,42,1
ULunchUML.jpg,0.530194,36042.61719,0.341072,0.98581,0.588235,235.300186,516.000977,41,0.662555,15.768905,0.407407,0.005291,48.448189,169.724564,0.146068,0.000021,0.307692,26,17,3.5
sensor_class_diagram.png,0.417304,12835.27246,0.694802,0.820872,2.909091,262.036926,386.134491,86,0.327362,1.080865,0.651163,0.05074,88.93557,96.558281,0.32581,0.000057,0.363636,11,11,3.5
model_class_diagramm.png,0.142152,32375.19922,0.787412,1.277903,2,415.783691,1291.000854,59.008472,0.912139,0.226028,1,0.010582,89.569763,269.927612,0.475984,0.000011,0.1,10,9,4
MonteCalorBlackScholesModelTemplateMethodDesign.png,0.318022,134597,0.650179,1.467111,0,322.750641,488.001038,157,0.363015,0.072628,1,0,90,510.600159,0.638315,0.000004,0.8,5,4,4
Muppadoodle_ClassDiagram1.jpg,0.400966,45222.33203,0.500131,1.507463,2,402.012268,680,231,0.37421,0.4678,0.952381,0.012987,89.925972,265.836914,0.447968,0.00002,0.166667,6,7,4
uml_classes_base.png,0.200815,14293,0.776185,0.935897,1.333333,593.355896,1610,77.369247,1.211589,6.727225,0.714286,0,90,209.991943,0.262806,0.000028,0.375,8,3,4
UMLplayIt.jpg,0.417036,134799.375,1.002782,1.844595,0,360.736847,1087,87.618492,1.017405,13.819774,0.2,0,90,409.43045,0.384885,0.000008,0.125,8,5,3.5
OHtyoUML2.png,0.302764,13191.57129,0.288605,2.145889,0,77.172142,155,51.009804,0.468339,0.627188,0.666667,0,90,187.336456,0.261501,0.000048,0.571429,7,6,4
settler_uml.png,0.233341,57676.25,0.912178,1.718523,2.8,887.592957,1211.001099,210.202286,0.366853,4.952489,0.815789,0.052632,89.140282,248.618423,0.641358,0.000006,0.75,16,10,3
organization-uml.png,0.202008,7922.643066,0.742996,1.275915,0,176.624771,345,48,0.592152,7.297216,0.666667,0,90,107.97142,0.253705,0.000037,0.785714,14,9,4
uml_class_diagram_for_translat_134.png,0.444085,9209.875,1.161243,0.370703,0.4,239.613327,571,38.013157,0.830069,0.670787,0.714286,0.071429,89.87381,80.198181,0.296008,0.000278,0.625,8,5,4
UmlDiagram-Views.png,0.41043,31459.42773,0.569016,0.456621,0.444444,160.196762,259.932678,50,0.484234,14.290586,0.153846,0.010989,58.871216,222.856186,0.087732,0.000018,0.214286,14,9,2.5
P3_UML_img.jpg,0.212796,13805.33301,1.203733,1.531995,3.384615,595.719299,1335,90,0.674212,1.568311,0.947368,0.025408,84.589287,145.078598,0.202495,0.000025,0.4,15,13,3
uml-class.png,0.393592,13203.72754,0.826457,0.978827,2,275.004333,375,70,0.377066,0.164987,0.888889,0.011696,89.923401,126.866722,0.161797,0.000046,0.272727,11,6,3.5
UML 2 - General.png,0.15571,5493.882324,0.383999,1.210227,1.272727,423.027863,1156.002441,56.035702,0.822376,0.543575,0.8,0.036923,74.861244,114.080589,0.400468,0.000037,0.470588,17,11,2.5
paper_uml.png,0.613573,113398.3359,0.582852,0.937581,0,81.043198,81.043198,81.043198,0,15.751175,0,0,90,381.425842,0.364183,0.000132,0,3,1,4
UMLdesign.png,0.442508,143916.8594,0.178628,1.847748,3,1024.261841,1689.001465,65,0.578871,0.338834,0.9375,0.036765,89.954613,480.069733,0.470476,0.000006,0.571429,7,4,3.5
UMLClass_1..png,0.229618,9176.166992,0.501099,0.929134,2,292.532013,430.064026,155,0.470143,1.221008,0.833333,0,90,164.943481,0.517552,0.000042,0.5,6,2,4
partial_class_diagram.png,0.599876,56547,0.420948,1.214467,0,307.500977,357,258.001953,0.160972,0.111038,1,0,90,200.347351,0.495106,0.000048,0.375,8,2,3.5
UmlDiagram-20120228.png,0.173024,12197.27246,0.340328,1.495833,2.833333,540.672729,1209.002686,100.004997,0.603289,0.146952,0.978261,0.009251,89.610619,201.940994,0.384408,0.000019,0.181818,11,12,3
PET_Class_Diagram_1..jpeg,0.293998,25385.27344,1.144964,1.762943,8,211.129669,211.129669,211.129669,0,5.55505,0.666667,0.022222,25.551498,210.419281,0.307988,0.000019,0.545455,11,1,3
projectGemini_ClassDiagram.jpg,0.250119,11691.66699,0.68774,1.430248,0.307692,159.873047,287.519257,76,0.332246,16.113068,0.470588,0.026144,9.226176,129.393997,0.389152,0.00003,0.777778,18,13,4
QuickActionUML.png,0.441743,79208.60156,0.886785,0.389585,0,158.418777,285.39447,68.264191,0.583187,18.929842,0,0,90,356.638245,0.443113,0.000011,0.2,5,3,4
RequestUML.jpg,0.508818,204415.5781,0.932413,1.377041,0.2,293.506317,826.075073,99.005051,0.747391,25.96104,0.083333,0,90,381.826752,0.512833,0.000004,0.214286,14,10,2.5
Screen diagram.png,0.12663,6436.200195,0.684753,1.260579,0,306,306,306,0,0,1,0,90,165.754944,0.520585,0.000082,0.4,5,1,4.5
uml_52..png,0.071836,6264.666504,0.805051,1.204856,0.5,189.000443,286.00174,32,0.507083,0.033389,1,0.047619,90,87.86573,1.16896,0.00011,0.333333,6,4,5
uml22222.png,0.263352,29421.69922,0.672117,1.817602,4.545455,522.664917,1037.100586,167,0.46174,0.588118,0.95082,0.007403,90,249.241348,0.623122,0.000013,0.1,10,11,3
sensor_controller_class_diagram.png,0.375767,17858.17578,0.498082,1.451743,4.727273,464.461151,744.043518,238.002106,0.359041,0.470738,0.84127,0.003968,88.724075,137.67244,0.236925,0.000033,0.294118,17,11,3.5
sprites_uml.png,0.296016,9462.181641,0.360823,1.223881,0.4,144.470978,329.21402,82.377182,0.643963,22.386833,0.285714,0,90,129.2005,0.492483,0.000045,0.727273,11,5,4
uml_class_diagram_for_translat_209.png,0.505753,55673.33203,1.358804,0.80625,0,78.77182,78.77182,78.77182,0,8.027237,0,0,90,157.549149,1.046144,0.1875,0.333333,3,1,3.5
system_controller_class_diagram.png,0.514468,22595.73242,1.009176,1.613459,3.5,240.023651,438.011353,76,0.509557,0.302392,0.87037,0.007407,90,147.895309,0.190536,0.000032,0.066667,15,12,3.5
uml_19..png,0.356451,31056.5,0.734952,1.570191,2,244.256973,400.094849,118.004234,0.479199,4.450421,0.555556,0.022222,87.357452,253.521011,0.22783,0.000026,0.333333,22,21,4
system_diagram.jpg,0.204462,43565.29297,0.628631,0.577246,6,842.278137,1530.514893,170,0.58736,6.7759,0.593407,0.005017,82.245132,330.593323,0.153847,0.000006,0.176471,17,13,1
UmlDiagram-20120405.jpg,0.27027,25247.08398,0.756747,2.125609,2,691.545837,2124.083008,86,1.217287,1.745596,0.833333,0,90,129.19342,0.580658,0.000014,0.291667,24,4,3.5
UML Version 2.png,0.461647,28357.44531,0.609625,1.660539,2.705882,337.836792,573.010925,108.004631,0.364959,0.375802,0.968254,0.018353,89.933395,147.577469,0.257387,0.000024,0.444444,18,17,3.5
TimbaGoClassDiagram.png,0.321425,31691.125,0.406215,2.00638,1.142857,359.551239,820,103.004852,0.698724,2.427002,0.8,0.025,89.476364,262.722717,0.127777,0.000027,0.25,8,7,4
TitTacToe_ClassDiagram.jpg,0.365903,23703.16602,0.397853,2.491139,4,247.03125,428.079956,84,0.506255,0.715694,0.75,0.019048,89.181717,230.613358,0.400152,0.000085,0.666667,6,4,4
uml_diagram_text_game.png,0.29778,30413.59961,0.511459,1.507898,0,195.20076,247,143.401535,0.265364,19.953941,0.5,0,90,209.803375,0.375836,0.000016,1,10,2,4.5
Uml - ursprunglig.jpg,0.155756,4456.727051,0.72387,1.281027,2.727273,211.028091,461,61,0.762558,0.857942,0.902439,0.010453,89.566017,91.898277,0.251231,0.000042,0.590909,22,11,3.5
uml_102..png,0.466399,30536.65039,0.626666,1.494658,2.307692,716.169312,1395.002319,40,0.626047,0.489269,0.953488,0.051797,77.075867,173.806259,0.218299,0.000023,0.35,20,13,3.5
UML Test.png,0.242386,32617.23047,0.477442,1.094937,1.666667,437.202087,1008.667603,74.813103,0.629113,18.622246,0.3125,0.001894,85.073334,278.839508,0.434099,0.00001,0.153846,13,12,2
uml-2-10c.png,0.245224,17012,0.555026,1.13719,2,239.456284,304.438232,119.641129,0.354233,7.703493,0.555556,0,90,171.520187,0.569533,0.000087,0.666667,6,3,4
uml_49..png,0.201107,14129.59961,0.323001,1.410822,0.5,182.511444,304.001648,48,0.502074,0.629583,0.833333,0.047619,2.299118,138.375244,0.119229,0.000071,0.2,5,4,4.5
uml-diagram_1..png,0.377176,6774.143066,0.400745,2.39738,0.4,135.02243,283.00177,34.014702,0.65492,1.833528,0.571429,0,90,85.422775,0.178086,0.000353,0.428571,7,5,4.5
uml_class_diagram_for_translat_144.png,0.152145,8473.875,1.240698,2,2,240.765793,313.655273,130.300583,0.329906,3.901244,0.666667,0.044444,81.112976,145.001678,0.750138,0.000032,0.875,8,3,4.5
uml_46..png,0.14488,10428.59961,0.38546,1.505113,4,595.002502,595.002502,595.002502,0,0.057874,1,0,90,125.49511,0.560887,0.000085,0.4,5,1,4.5
uml-questionnaires-faitEnTd.png,0.543156,31809.80078,0.781326,2.361446,0,360.750824,547,153.003265,0.516699,0.09362,1,0,90,154.065979,0.484257,0.000034,0.4,10,4,4.5
uml_112..png,0.261115,17158.88867,0.811214,1.452978,0,306.294342,550,144,0.399759,0.287739,0.857143,0,90,164.273651,0.550234,0.000022,0.444444,9,7,3.5
UMLdiagramForProjectPart3.jpg,0.278717,24973.42773,1.044658,0.534648,1.818182,400.718658,1032,91,0.629217,1.08679,0.935484,0.004032,90,199.409409,0.244683,0.000015,0.190476,21,11,2.5
umllll.png,0.358706,32714,0.724493,1.855469,3.111111,420.118439,1059,180,0.606564,0.204462,0.918919,0.002845,90,229.204941,0.297116,0.000016,0,12,9,3.5
uml_106..png,0.226367,14892.40039,0.947506,1.456845,2,244.387405,358.005035,101.004951,0.324582,4.118418,0.777778,0.017544,46.934658,132.469345,0.466047,0.000031,0.3,10,6,4
uml_42..png,0.252129,8176.210449,0.493381,1.613269,2,313.004486,633.004883,35,0.582643,0.171696,0.982456,0.005445,89.755142,122.030632,0.164523,0.000056,0.368421,19,19,3.5
uml_76..png,0.116883,6477.666504,0.649365,1.278431,0.666667,107,189,66,0.541895,0,1,0,90,119.2798,0.532953,0.000307,0.666667,6,3,4.5
uml_77..png,0.09498,6055,0.54527,1.470588,1.5,323.50119,734.004761,66,0.863384,0.054833,1,0,90,121.306381,0.868598,0.000102,0.5,6,4,4.5
uml_9..png,0.310643,49725.76953,0.887513,1.920269,0,555,587,538,0.040797,0,1,0,90,123.995728,0.573691,0.00001,0.153846,13,3,2.5
uml_class_diagram_for_translat_129.png,0.114039,5121.600098,1.427305,2.068285,1,296.349731,814.075317,42.296574,1.045136,3.993436,0.5,0.027778,90,70.902115,0.767024,0.000032,1.1,20,4,3.5
uml_class_diagram_for_translat_261.png,0.141869,106519.6641,0.587964,1.989662,5,1516.584717,2509.029785,524.139587,0.654395,3.930737,0.583333,0.025641,15.545898,544.308411,1.036776,0.001803,0.333333,3,2,3.5
uml_class_diagram_for_translat_70.png,0.15203,3254.666748,0.595208,3.484375,2,331.88382,352.323853,311.443787,0.061588,6.743279,0.666667,0,90,135.167908,0.66976,0.005474,0.833333,4,3,4
UML_Diagrams.png,0.435395,109268.7969,0.507372,1.32,2,500.5,828,173,0.654346,0,1,0,90,504.292908,0.325376,0.000008,0.4,5,2,4.5
uml_diagram_entireViewSubsystem.png,0.291448,7019.888672,0.199128,1.085443,1.428571,257.604218,815,46.52956,0.811188,12.561463,0.529412,0.020168,68.913742,93.763603,0.329101,0.000063,0.277778,18,14,3.5
uml_diference_cincetti.jpg,0.257586,8420.599609,0.662103,1.818396,2.285714,240.158173,447,102.004898,0.439176,0.532547,0.956522,0.007246,90,140.235855,0.501997,0.000047,0.5,10,7,4
UML_HW2.png,0.408505,46092.8125,0.728285,0.712312,0,224.98143,367.049042,123,0.339458,11.603779,0.363636,0.060606,72.756165,232.326538,0.498714,0.000013,0,16,11,2.5
uml_persistencia.jpg,0.393887,16683.71484,0.593499,1.377155,1,318.823669,493.178162,132.442444,0.406249,8.636513,0,0.166667,71.675323,149.179672,0.269347,0.000047,0,7,4,2.5
UML_TareaWebShop.png,0.326749,32517.82422,0.518637,1.870662,2.4,328.252594,624.59967,157.003189,0.489365,23.519243,0.176471,0.03268,71.277519,237.551071,0.177027,0.000016,0.235294,17,5,2
ViewClassDiagram_1..png,0.501636,27750.83984,0.995488,1.271333,0.3,321.298248,1209,46,0.779167,10.449193,0.576923,0.076923,73.282242,145.167557,0.376422,0.000024,0.28,25,20,3.5
ViewDesign.png,0.247717,51776.10156,0.450288,1.039492,0.222222,325.677124,834,39.661064,0.661005,13.614329,0.545455,0.030303,61.845032,294.22403,0.347613,0.000007,0,10,9,1.5
VisitorClassDiagram.png,0.248068,147104.5,0.507851,1.124227,0,112,112,112,0,0,1,0,90,549.833435,0.426641,0.000003,0.666667,6,1,5
02_uml.png,0.240501,10410.33301,0.265189,3.40942,2.666667,466.352539,481,450.057587,0.027202,0.599326,0.909091,0,90,227.107071,0.333333,0.000038,0.5,6,3,5
appenderClassDiagram.jpg,0.264144,14247.375,0.277451,1.214765,0,243.533676,277.064972,210.00238,0.137686,0.756859,0.5,0,90,143.069794,0.208314,0.00006,0.625,8,2,4.5
AludraTest_Service_Design.png,0.270374,12705.42871,0.410078,3.467532,0.857143,220.398468,442.426086,41,0.718183,14.191716,0.230769,0.032967,37.752117,189.756256,0.657548,0.000032,0.142857,7,7,3
ClassDiagram_15..jpg,0.118677,11659.27246,0.840555,1.21527,0.222222,240.637405,589,53,0.784368,4.710546,0.818182,0,90,89.889587,1.006461,0.000089,0.545455,11,9,2.5
class-diagram_9..png,0.351787,34069,0.806116,1.11254,3.5,775.764282,998,412.057068,0.307662,0.36295,0.944444,0.040936,90,236.079697,0.290623,0.000018,0.2,10,4,3
abstract_factory_uml.png,0.262647,9314.299805,0.392333,2.35567,3.111111,374.150696,619,244.064453,0.317238,0.900869,0.891892,0.01138,89.810318,159.084641,0.345904,0.000042,0.5,10,9,3
ClientClassDiagram.png,0.494571,42712.375,1.215423,3.12766,1.555556,455.460052,965.005859,123,0.536875,0.696917,0.956522,0.054348,89.885696,177.256409,0.562569,0.000192,0.25,8,9,2
2ndIterationClassDiagram.png,0.15246,4746.615234,0.74535,1.645161,2.666667,351.281433,604.797119,94,0.398855,13.814176,0.381818,0.053247,60.599556,129.268143,0.37053,0.000058,0.307692,13,15,1.5
class_diagram_24..png,0.265904,11191.88867,1.075094,1.256831,1.25,442.890228,836,150,0.547885,0.142162,0.888889,0.046784,89.387924,155.593292,0.323,0.000031,0,9,8,2.5
Class Diagram_JPG.jpg,0.339526,164670.2031,0.751701,1.237113,0,181.958786,181.958786,181.958786,0,42.104233,0,0,90,483.303375,0.273524,0.000004,0,15,1,1
AngleConverterUML.png,0.435474,17974.19922,1.223183,1.953846,0,196.503677,537.000916,70.007141,1.002597,0.42226,1,0,90,192.260147,0.380413,0.001853,0.6,5,4,3.5
builder_pattern_uml_diagram.jpg,0.408408,7177.922852,0.750908,1.372549,2.222222,288.928619,699,39.012817,0.631937,1.394551,0.896552,0.002299,90,120.499062,0.328342,0.000087,0.538462,13,9,2.5
7 - Diagrama de Clases (Incluido en documento).png,0.439264,24515.75,0.829353,1.313725,3.090909,295.765137,657,125.08773,0.485216,1.056424,0.777778,0.002899,86.460075,168.297638,0.424231,0.00004,0.416667,12,11,2.5
architectureCache.png,0.295162,23941.85742,0.392396,1.272455,0,193.553879,357,65,0.672638,4.500705,0.8,0,90,200.443787,0.098605,0.000019,0.714286,7,5,3.5
BD_diagram.jpg,0.398487,58542.10938,0.453349,0.701384,0.285714,221.604645,421,85.328773,0.459017,12.850245,0.444444,0,90,295.104767,0.377335,0.00001,0,9,7,1
ASEClassDiagram.png,0.269357,45199.69141,0.504229,1.009524,0.8,398.21814,637.004639,213,0.381654,1.151965,0.888889,0,90,323.913025,0.279354,0.000009,0.230769,13,5,3
